"2014-09-01T04:04:09",7981,21,2.8500000000000001,
"2014-09-01T04:04:22",6418,4,1.3600000000000001,"3"
"2014-09-01T04:04:54",2853,9,3.3100000000000001,"45"
"2014-09-01T04:05:13",1302,40,2.3900000000000001,"14"
"2014-09-01T04:06:21",8703,21,2.8500000000000001,
"2014-09-01T04:07:28",6665,8,2.02,"45"
"2014-09-01T04:09:00",4178,35,1.46,
"2014-09-01T04:10:25",9343,4,1.3600000000000001,"27"
"2014-09-01T04:11:20",9044,35,1.46,
"2014-09-01T04:11:37",4866,4,1.3600000000000001,"40"
"2014-09-01T04:12:26",1349,17,1.01,"42"
"2014-09-01T04:13:04",2853,46,1.4099999999999999,"9"
"2014-09-01T04:13:06",6639,46,1.4099999999999999,"29"
"2014-09-01T04:15:06",5042,46,1.4099999999999999,
"2014-09-01T04:16:08",3669,10,1.73,"28"
"2014-09-01T04:17:02",9104,22,1.26,"2"
"2014-09-01T04:17:48",358,17,1.01,"29"
"2014-09-01T04:18:36",1591,46,1.4099999999999999,"34"
"2014-09-01T04:18:36",5170,35,1.46,
"2014-09-01T04:18:55",197,4,1.3600000000000001,"10"
"2014-09-01T04:20:31",2659,4,1.3600000000000001,
"2014-09-01T04:21:09",6281,17,1.01,"39"
"2014-09-01T04:23:42",1827,7,2.3199999999999998,"45"
"2014-09-01T04:25:43",8653,25,1.52,"34"
"2014-09-01T04:26:57",2143,41,2.8199999999999998,"20"
"2014-09-01T04:28:18",2728,22,1.26,"50"
"2014-09-01T04:29:12",3303,28,1.4299999999999999,"26"
"2014-09-01T04:29:39",476,12,4.1600000000000001,"43"
"2014-09-01T04:31:12",8734,22,1.26,"32"
"2014-09-01T04:31:43",3611,46,1.4099999999999999,"2"
"2014-09-01T04:32:22",5429,3,4.5999999999999996,"11"
"2014-09-01T04:33:30",7590,19,1.5,
"2014-09-01T04:33:38",9239,10,1.73,
"2014-09-01T04:35:39",3161,19,1.5,"35"
"2014-09-01T04:35:51",4544,4,1.3600000000000001,
"2014-09-01T04:36:31",4828,46,1.4099999999999999,"23"
"2014-09-01T04:36:32",4530,23,2.73,"34"
"2014-09-01T04:36:40",8067,19,1.5,"41"
"2014-09-01T04:36:53",8197,10,1.73,"24"
"2014-09-01T04:37:05",2728,48,4.3399999999999999,"22"
"2014-09-01T04:38:05",5737,17,1.01,
"2014-09-01T04:39:59",9948,13,2.2599999999999998,
"2014-09-01T04:40:06",5542,28,1.4299999999999999,"50"
"2014-09-01T04:40:31",3758,17,1.01,
"2014-09-01T04:41:21",2111,40,2.3900000000000001,
"2014-09-01T04:43:03",5777,7,2.3199999999999998,
"2014-09-01T04:45:28",8743,25,1.52,"7"
"2014-09-01T04:46:37",9534,3,4.5999999999999996,"47"
"2014-09-01T04:46:42",3345,46,1.4099999999999999,"31"
"2014-09-01T04:47:05",3993,19,1.5,"20"
"2014-09-01T04:47:38",2547,4,1.3600000000000001,"39"
"2014-09-01T04:48:35",8873,17,1.01,"6"
"2014-09-01T04:50:01",7918,16,2.8999999999999999,
"2014-09-01T04:50:21",535,42,1.52,"48"
"2014-09-01T04:52:38",5815,21,2.8500000000000001,"49"
"2014-09-01T04:52:57",484,38,2.4100000000000001,"50"
"2014-09-01T04:53:18",8368,22,1.26,"36"
"2014-09-01T04:54:30",7502,46,1.4099999999999999,"22"
"2014-09-01T04:57:03",5676,10,1.73,"36"
"2014-09-01T04:57:08",954,25,1.52,
"2014-09-01T04:57:59",7302,30,3.2000000000000002,"7"
"2014-09-01T04:58:04",6026,23,2.73,"14"
"2014-09-01T04:59:17",6789,9,3.3100000000000001,
"2014-09-01T04:59:44",8134,21,2.8500000000000001,
"2014-09-01T04:59:56",3300,38,2.4100000000000001,"7"
"2014-09-01T05:00:36",9358,42,1.52,"TBD"
"2014-09-01T05:02:24",5915,30,3.2000000000000002,
"2014-09-01T05:03:11",1010,42,1.52,"41"
"2014-09-01T05:03:12",1531,11,2.79,
"2014-09-01T05:03:14",351,13,2.2599999999999998,"25"
"2014-09-01T05:03:59",1010,36,3.4900000000000002,"42"
"2014-09-01T05:06:15",8985,23,2.73,
"2014-09-01T05:06:42",2731,21,2.8500000000000001,"22"
"2014-09-01T05:07:52",8375,16,2.8999999999999999,"40"
"2014-09-01T05:08:16",4696,19,1.5,
"2014-09-01T05:09:06",5334,34,2.4399999999999999,"44"
"2014-09-01T05:09:42",2183,22,1.26,
"2014-09-01T05:10:53",9513,46,1.4099999999999999,"17"
"2014-09-01T05:10:54",9566,1,3.0600000000000001,
"2014-09-01T05:11:49",4955,4,1.3600000000000001,"43"
"2014-09-01T05:11:51",64,17,1.01,"46"
"2014-09-01T05:12:04",5658,28,1.4299999999999999,"5"
"2014-09-01T05:12:42",56,28,1.4299999999999999,"2"
"2014-09-01T05:13:02",5153,35,1.46,"6"
"2014-09-01T05:14:41",9458,10,1.73,"43"
"2014-09-01T05:15:37",3113,17,1.01,"7"
"2014-09-01T05:15:54",2245,19,1.5,"43"
"2014-09-01T05:17:01",4479,22,1.26,"18"
"2014-09-01T05:18:48",6080,38,2.4100000000000001,"47"
"2014-09-01T05:18:52",9911,41,2.8199999999999998,"11"
"2014-09-01T05:18:57",5861,35,1.46,
"2014-09-01T05:19:06",1907,42,1.52,
"2014-09-01T05:19:06",2533,23,2.73,
"2014-09-01T05:19:47",1266,22,1.26,
"2014-09-01T05:20:53",9091,17,1.01,"29"
"2014-09-01T05:22:10",3472,34,2.4399999999999999,"2"
"2014-09-01T05:23:39",2537,25,1.52,"3"
"2014-09-01T05:24:18",852,17,1.01,"16"
"2014-09-01T05:24:22",1141,38,2.4100000000000001,"27"
"2014-09-01T05:24:22",9079,46,1.4099999999999999,
"2014-09-01T05:25:02",6257,46,1.4099999999999999,"35"
"2014-09-01T05:26:10",7342,46,1.4099999999999999,"8"
"2014-09-01T05:26:12",782,30,3.2000000000000002,"45"
"2014-09-01T05:27:04",5932,28,1.4299999999999999,
"2014-09-01T05:27:08",6366,42,1.52,
"2014-09-01T05:27:36",5324,46,1.4099999999999999,"32"
"2014-09-01T05:28:39",1302,7,2.3199999999999998,"TBD"
"2014-09-01T05:29:42",8803,30,3.2000000000000002,
"2014-09-01T05:30:22",8078,4,1.3600000000000001,"36"
"2014-09-01T05:30:33",988,35,1.46,"3"
"2014-09-01T05:31:01",247,35,1.46,"30"
"2014-09-01T05:31:23",9386,41,2.8199999999999998,"35"
"2014-09-01T05:31:37",4477,13,2.2599999999999998,"18"
"2014-09-01T05:31:42",3712,41,2.8199999999999998,
"2014-09-01T05:31:45",889,28,1.4299999999999999,"15"
"2014-09-01T05:32:02",3790,42,1.52,
"2014-09-01T05:32:17",1279,4,1.3600000000000001,
"2014-09-01T05:32:20",7489,20,2.52,"1"
"2014-09-01T05:32:47",2225,33,3.5699999999999998,
"2014-09-01T05:33:06",4749,28,1.4299999999999999,"43"
"2014-09-01T05:33:20",8067,41,2.8199999999999998,"19"
"2014-09-01T05:33:25",899,46,1.4099999999999999,"44"
"2014-09-01T05:34:29",1108,13,2.2599999999999998,"14"
"2014-09-01T05:34:36",3973,28,1.4299999999999999,"6"
"2014-09-01T05:35:19",9510,17,1.01,
"2014-09-01T05:35:40",6024,46,1.4099999999999999,"45"
"2014-09-01T05:35:50",3937,28,1.4299999999999999,
"2014-09-01T05:36:42",3912,9,3.3100000000000001,
"2014-09-01T05:39:38",9280,27,5.0199999999999996,"31"
"2014-09-01T05:41:33",4961,34,2.4399999999999999,
"2014-09-01T05:43:16",8443,4,1.3600000000000001,
"2014-09-01T05:44:09",9798,22,1.26,
"2014-09-01T05:44:36",5980,12,4.1600000000000001,"TBD"
"2014-09-01T05:45:12",5042,28,1.4299999999999999,"46"
"2014-09-01T05:45:14",7969,8,2.02,"33"
"2014-09-01T05:45:36",7872,5,4.5800000000000001,"TBD"
"2014-09-01T05:45:40",5153,25,1.52,"35"
"2014-09-01T05:47:06",5089,33,3.5699999999999998,"12"
"2014-09-01T05:47:14",2156,33,3.5699999999999998,
"2014-09-01T05:47:17",5527,22,1.26,"48"
"2014-09-01T05:48:15",7000,17,1.01,"3"
"2014-09-01T05:49:33",6503,46,1.4099999999999999,"22"
"2014-09-01T05:50:32",5833,46,1.4099999999999999,"48"
"2014-09-01T05:50:58",7257,46,1.4099999999999999,"23"
"2014-09-01T05:51:35",8662,10,1.73,"27"
"2014-09-01T05:53:04",5856,4,1.3600000000000001,"7"
"2014-09-01T05:53:14",8375,30,3.2000000000000002,"16"
"2014-09-01T05:56:00",5713,38,2.4100000000000001,
"2014-09-01T05:56:46",2537,10,1.73,"25"
"2014-09-01T05:56:59",7735,1,3.0600000000000001,"2"
"2014-09-01T05:59:23",1750,4,1.3600000000000001,
"2014-09-01T05:59:37",2779,38,2.4100000000000001,"37"
"2014-09-01T06:01:15",8765,25,1.52,
"2014-09-01T06:02:29",5110,46,1.4099999999999999,"41"
"2014-09-01T06:02:40",99,17,1.01,"41"
"2014-09-01T06:02:54",2134,4,1.3600000000000001,"14"
"2014-09-01T06:02:58",1827,28,1.4299999999999999,"7"
"2014-09-01T06:05:04",8733,21,2.8500000000000001,"42"
"2014-09-01T06:11:10",1633,4,1.3600000000000001,"6"
"2014-09-01T06:11:38",1108,34,2.4399999999999999,"13"
"2014-09-01T06:12:31",8943,42,1.52,"16"
"2014-09-01T06:12:40",9203,7,2.3199999999999998,"5"
"2014-09-01T06:13:58",1775,42,1.52,
"2014-09-01T06:14:20",2476,42,1.52,
"2014-09-01T06:15:36",962,16,2.8999999999999999,
"2014-09-01T06:16:33",2691,19,1.5,"8"
"2014-09-01T06:17:13",9024,20,2.52,
"2014-09-01T06:17:28",7377,46,1.4099999999999999,"4"
"2014-09-01T06:18:12",5583,25,1.52,"7"
"2014-09-01T06:18:54",6414,10,1.73,"5"
"2014-09-01T06:19:46",7080,28,1.4299999999999999,
"2014-09-01T06:20:04",1612,10,1.73,"13"
"2014-09-01T06:21:11",7045,6,2.8500000000000001,"35"
"2014-09-01T06:22:26",929,25,1.52,
"2014-09-01T06:22:41",3284,46,1.4099999999999999,"29"
"2014-09-01T06:22:55",3983,21,2.8500000000000001,"11"
"2014-09-01T06:22:57",6794,19,1.5,"35"
"2014-09-01T06:24:11",2533,17,1.01,"23"
"2014-09-01T06:26:45",5777,46,1.4099999999999999,"7"
"2014-09-01T06:27:06",4730,17,1.01,"49"
"2014-09-01T06:27:12",6450,22,1.26,"24"
"2014-09-01T06:29:53",8653,46,1.4099999999999999,"49"
"2014-09-01T06:29:57",8975,35,1.46,
"2014-09-01T06:31:53",7713,28,1.4299999999999999,
"2014-09-01T06:32:25",1128,19,1.5,"41"
"2014-09-01T06:32:25",7590,17,1.01,"43"
"2014-09-01T06:32:28",2932,29,4.1799999999999997,"24"
"2014-09-01T06:35:11",9631,11,2.79,"22"
"2014-09-01T06:35:16",9700,11,2.79,"48"
"2014-09-01T06:36:24",5542,25,1.52,"28"
"2014-09-01T06:37:09",9655,16,2.8999999999999999,"1"
"2014-09-01T06:37:57",7072,46,1.4099999999999999,"11"
"2014-09-01T06:37:58",5527,25,1.52,"22"
"2014-09-01T06:38:40",5243,11,2.79,
"2014-09-01T06:42:17",2766,8,2.02,"50"
"2014-09-01T06:42:41",3468,35,1.46,"42"
"2014-09-01T06:42:50",2286,46,1.4099999999999999,"28"
"2014-09-01T06:42:51",3101,13,2.2599999999999998,"36"
"2014-09-01T06:42:54",9286,19,1.5,
"2014-09-01T06:43:59",372,19,1.5,"43"
"2014-09-01T06:45:19",8812,28,1.4299999999999999,"47"
"2014-09-01T06:46:11",6336,28,1.4299999999999999,"18"
"2014-09-01T06:46:56",2075,9,3.3100000000000001,"2"
"2014-09-01T06:48:34",2537,22,1.26,"10"
"2014-09-01T06:49:46",6808,28,1.4299999999999999,"26"
"2014-09-01T06:50:05",9581,34,2.4399999999999999,"39"
"2014-09-01T06:50:31",3993,16,2.8999999999999999,"19"
"2014-09-01T06:50:34",5397,17,1.01,"27"
"2014-09-01T06:51:10",4263,17,1.01,"45"
"2014-09-01T06:51:36",3090,4,1.3600000000000001,"30"
"2014-09-01T06:51:55",9852,28,1.4299999999999999,
"2014-09-01T06:53:11",7445,35,1.46,"29"
"2014-09-01T06:55:27",8631,10,1.73,
"2014-09-01T06:56:22",5267,42,1.52,"20"
"2014-09-01T06:56:24",5916,4,1.3600000000000001,"16"
"2014-09-01T06:56:44",8662,34,2.4399999999999999,"7"
"2014-09-01T06:56:45",7696,28,1.4299999999999999,"21"
"2014-09-01T06:56:53",4178,22,1.26,"35"
"2014-09-01T06:59:12",2368,28,1.4299999999999999,"2"
"2014-09-01T07:00:18",1273,11,2.79,"49"
"2014-09-01T07:00:25",9631,4,1.3600000000000001,"11"
"2014-09-01T07:01:10",5620,25,1.52,"31"
"2014-09-01T07:03:01",3030,46,1.4099999999999999,"6"
"2014-09-01T07:07:16",3650,35,1.46,
"2014-09-01T07:07:18",4578,10,1.73,"18"
"2014-09-01T07:07:21",188,22,1.26,"43"
"2014-09-01T07:08:18",7149,25,1.52,"9"
"2014-09-01T07:08:46",4035,35,1.46,
"2014-09-01T07:09:12",8120,10,1.73,"22"
"2014-09-01T07:10:06",5235,46,1.4099999999999999,"22"
"2014-09-01T07:10:19",4078,4,1.3600000000000001,"29"
"2014-09-01T07:11:34",9581,8,2.02,"34"
"2014-09-01T07:11:39",424,4,1.3600000000000001,"15"
"2014-09-01T07:12:00",9458,21,2.8500000000000001,"10"
"2014-09-01T07:14:55",416,17,1.01,"3"
"2014-09-01T07:16:21",3742,30,3.2000000000000002,"38"
"2014-09-01T07:16:58",6340,20,2.52,
"2014-09-01T07:18:30",264,8,2.02,
"2014-09-01T07:18:43",8743,4,1.3600000000000001,"25"
"2014-09-01T07:18:55",8095,42,1.52,"47"
"2014-09-01T07:18:58",6474,35,1.46,
"2014-09-01T07:19:37",9846,16,2.8999999999999999,"12"
"2014-09-01T07:19:51",9017,20,2.52,"33"
"2014-09-01T07:20:47",5461,18,3.5299999999999998,"16"
"2014-09-01T07:21:12",7677,10,1.73,
